"","AIC_2","BIC_2","AIC_3","BIC_3","AIC_4","BIC_4","AIC_m","BIC_m"
"iRep=894",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=895",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=896",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=897",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=898",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=899",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=900",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=901",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=902",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=903",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=904",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=905",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=906",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=907",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=908",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=909",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=910",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=911",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=912",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=913",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=914",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=915",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=916",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=917",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=918",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=919",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=920",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=921",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=922",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=923",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=924",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=925",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=926",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=927",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=928",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=929",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=930",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=931",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=932",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=933",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=934",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=935",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=936",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=937",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=938",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=939",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=940",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=941",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=942",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=943",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=944",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=945",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=946",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=947",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=948",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=949",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=950",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=951",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=952",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=953",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=954",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=955",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=956",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=957",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=958",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=959",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=960",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=961",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=962",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=963",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=964",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=965",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=966",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=967",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=968",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=969",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=970",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=971",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=972",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=973",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=974",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=975",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=976",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=977",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=978",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=979",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=980",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=981",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=982",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=983",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=984",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=985",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=986",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=987",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=988",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=989",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=990",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=991",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=992",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=993",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=994",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=995",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=996",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=997",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=998",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=999",NA,NA,NA,NA,NA,NA,NA,NA
"iRep=1000",NA,NA,NA,NA,NA,NA,NA,NA
