"","t=1","t=2","t=3","t=4","t=5","t=6","t=7","t=8","t=9","t=10","t=11","t=12","t=13","t=14","t=15","t=16","t=17","t=18","t=19","t=20","t=21","t=22","t=23","t=24","t=25","t=26","t=27","t=28","t=29","t=30","t=31","t=32","t=33","t=34","t=35","t=36","t=37","t=38","t=39","t=40","t=41","t=42","t=43","t=44","t=45","t=46","t=47","t=48","t=49","t=50","t=51","t=52","t=53","t=54","t=55","t=56","t=57","t=58","t=59","t=60","accuracy"
"iRep=510",1,3,1,1,3,2,2,2,2,2,1,1,3,1,3,3,3,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,3,3,3,1,3,3,3,1,3,3,3,3,3,3,1,1,1,3,3,1,3,1,3,3,2,2,0.733333333333333
"iRep=511",3,1,3,1,3,1,3,2,2,3,1,3,3,2,3,3,3,1,3,1,3,1,3,1,3,3,3,2,3,1,3,3,1,1,3,1,3,2,3,2,2,2,2,2,2,3,1,3,3,3,1,3,2,3,2,2,3,3,3,1,0.75
"iRep=512",3,2,1,3,3,3,2,1,1,3,3,2,1,3,2,1,3,2,3,2,1,1,3,2,3,2,1,1,2,1,2,1,1,3,2,1,3,2,3,2,1,3,3,2,1,3,3,2,3,2,1,3,2,1,1,1,1,3,2,1,0.616666666666667
"iRep=513",3,1,3,3,1,2,3,1,2,3,3,1,2,3,3,1,2,3,1,2,3,1,2,1,2,3,1,2,3,3,1,3,1,2,3,1,2,2,3,1,2,3,1,3,1,2,2,3,1,3,1,2,1,3,3,1,3,1,2,3,0.616666666666667
"iRep=514",1,3,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,3,1,2,2,2,2,2,2,2,2,1,3,1,3,1,3,3,1,2,0.583333333333333
"iRep=515",3,1,2,3,3,3,2,3,2,1,2,3,1,3,1,3,1,3,2,3,3,3,1,2,1,3,3,1,3,1,2,3,2,1,3,2,3,1,2,2,3,2,3,1,2,2,1,3,1,2,1,2,2,3,2,3,3,1,3,1,0.683333333333333
"iRep=516",3,1,3,3,1,3,3,3,1,3,3,1,3,1,3,3,3,1,3,1,3,1,3,1,3,1,3,3,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.583333333333333
"iRep=517",2,2,3,1,3,1,3,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,3,3,1,3,1,2,2,2,3,3,3,3,3,1,3,1,3,1,3,3,3,1,3,1,3,1,3,3,3,3,1,3,1,3,1,2,3,3,0.666666666666667
"iRep=518",3,2,3,3,2,3,2,2,3,3,2,3,2,3,3,2,3,3,3,3,2,3,3,3,2,3,3,3,3,2,3,1,1,1,1,1,3,3,3,3,3,3,1,1,1,3,3,2,3,3,2,2,2,3,3,3,2,3,3,3,0.65
"iRep=519",3,1,2,1,3,1,3,1,3,1,1,2,1,3,1,1,3,3,1,3,1,2,1,1,2,1,3,1,3,3,1,3,1,3,1,2,1,3,1,1,3,3,3,1,3,1,2,3,3,1,3,3,1,3,3,3,1,1,2,1,0.616666666666667
"iRep=520",2,3,1,2,3,1,2,3,1,2,3,1,2,3,3,1,2,1,2,3,2,3,2,3,1,2,3,2,3,1,2,3,1,2,3,1,2,3,1,1,2,3,1,2,3,1,2,3,2,3,3,1,2,3,1,2,3,3,1,2,0.55
"iRep=521",1,2,3,1,2,3,1,2,3,3,3,3,1,2,1,2,3,1,2,3,1,2,3,3,1,2,1,2,3,3,1,2,1,2,3,1,2,1,2,3,3,3,3,1,2,1,2,3,3,3,1,2,1,2,1,2,3,1,2,3,0.6
"iRep=522",2,2,2,2,2,2,2,2,3,3,1,3,1,3,3,3,3,1,1,3,1,3,1,3,1,3,1,3,1,3,3,1,1,1,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.633333333333333
"iRep=523",3,2,1,3,3,1,3,1,3,3,1,3,3,2,2,1,3,1,3,2,1,3,1,3,1,3,3,3,3,3,3,1,3,1,3,1,3,1,3,1,1,2,1,1,3,3,1,3,3,3,1,1,3,3,3,3,2,1,3,3,0.666666666666667
"iRep=524",2,2,3,1,1,3,3,3,3,3,3,1,3,1,3,1,2,2,2,2,2,2,3,1,3,3,1,2,2,2,2,2,2,1,2,2,2,3,3,3,3,3,1,2,2,1,3,3,1,3,3,3,3,3,3,3,1,3,3,3,0.716666666666667
"iRep=526",2,2,2,1,1,3,3,1,1,3,1,3,2,2,2,2,2,1,3,3,1,3,3,1,3,1,3,3,1,3,1,3,1,1,3,3,3,3,1,3,1,3,3,2,2,1,3,1,1,3,3,3,1,1,3,1,3,1,3,1,0.633333333333333
"iRep=527",3,3,3,3,1,3,3,2,2,2,2,2,2,2,1,3,3,1,1,3,1,3,3,1,1,3,3,2,2,2,2,1,3,3,3,3,1,3,3,1,1,3,1,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,0.666666666666667
"iRep=528",2,1,3,2,1,3,2,1,3,3,3,2,1,3,3,3,2,1,3,3,2,1,3,3,3,2,1,3,3,3,3,2,1,1,3,2,1,1,3,2,2,2,1,3,3,3,2,1,3,2,2,1,3,3,2,1,1,3,2,1,0.566666666666667
"iRep=529",3,2,1,1,3,3,2,1,3,2,3,3,1,3,1,3,2,3,1,3,1,1,3,3,1,3,2,3,1,3,2,3,1,3,2,1,3,2,3,3,3,3,1,1,3,2,3,3,2,1,3,1,3,3,1,3,3,3,3,2,0.683333333333333
"iRep=530",1,2,1,1,2,1,3,1,3,1,1,2,1,2,1,3,1,2,1,2,1,1,3,1,2,2,1,3,3,2,2,1,2,2,1,1,1,1,3,3,3,1,2,2,2,1,2,1,3,3,3,1,3,3,1,3,1,2,1,1,0.633333333333333
"iRep=531",3,2,3,2,3,3,3,2,3,3,2,3,3,2,3,3,3,3,3,3,2,3,3,1,2,3,3,2,3,3,3,1,2,2,3,3,1,2,3,2,3,3,2,3,3,3,2,3,3,3,1,2,3,3,3,2,3,1,2,3,0.55
"iRep=532",1,3,3,2,1,3,3,3,3,3,3,2,1,3,3,3,3,3,3,2,1,3,3,3,3,3,3,3,2,2,1,3,3,3,3,2,2,2,2,2,1,3,3,3,3,3,3,1,3,1,3,2,2,2,1,3,3,3,3,3,0.65
"iRep=533",2,2,3,1,3,3,3,3,3,1,3,2,2,2,2,2,2,3,3,3,1,3,1,3,3,3,3,3,1,3,1,3,3,1,3,3,3,1,3,1,3,1,3,1,1,3,3,3,1,3,3,1,1,3,1,1,3,2,2,3,0.65
"iRep=534",2,1,2,1,3,3,3,3,1,2,1,2,2,1,3,3,3,3,1,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,1,2,1,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,2,1,2,1,2,2,1,0.7
"iRep=535",3,3,3,1,3,1,3,3,1,3,2,2,1,3,3,3,1,2,2,1,3,3,1,3,2,1,3,3,3,3,1,3,3,3,3,3,3,3,1,3,3,3,1,1,3,3,3,2,2,2,2,1,3,3,3,1,3,3,2,1,0.7
"iRep=536",3,1,3,1,3,1,3,1,3,3,1,3,3,1,3,3,3,1,3,1,3,3,2,2,3,2,2,3,3,1,3,3,2,2,2,2,3,3,2,3,1,3,2,2,2,2,3,1,3,3,1,3,3,3,2,2,3,3,3,3,0.683333333333333
"iRep=537",3,1,1,3,1,3,1,3,3,1,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.5
"iRep=538",3,1,2,1,3,1,3,3,1,3,1,3,3,1,2,2,2,2,1,3,1,3,1,3,1,3,1,3,1,2,2,2,1,3,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,3,1,3,1,3,1,3,1,3,3,3,0.716666666666667
"iRep=539",3,1,2,2,2,3,1,2,2,2,3,1,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,2,2,3,1,1,2,2,3,1,2,2,2,2,2,2,2,3,1,1,2,3,1,2,2,0.3
"iRep=540",3,3,1,2,2,1,3,3,1,2,1,3,1,2,2,2,1,2,1,2,1,3,3,3,3,3,1,2,1,2,1,3,3,3,1,2,1,3,3,3,3,3,1,2,1,3,1,2,2,1,3,1,3,1,2,1,2,1,2,1,0.8
"iRep=541",3,1,3,3,3,1,3,2,2,3,3,1,3,3,3,3,3,3,1,3,3,3,3,3,3,1,3,1,3,3,3,2,3,3,1,3,1,3,1,3,3,1,3,3,3,3,1,3,3,3,1,3,3,3,1,3,3,3,3,3,0.766666666666667
"iRep=542",2,2,2,2,2,2,2,2,2,1,3,1,1,1,3,1,3,1,3,1,3,3,1,1,3,1,3,1,1,1,3,1,3,1,1,3,1,1,1,3,3,3,3,1,3,1,3,1,3,1,1,3,1,3,1,3,1,3,1,1,0.65
"iRep=543",1,3,3,3,3,2,1,3,2,1,3,2,1,3,3,2,1,3,2,1,3,3,2,2,1,3,2,1,3,3,2,1,3,3,2,1,2,1,2,1,3,2,1,3,3,3,3,2,2,1,3,3,3,2,1,2,1,3,2,2,0.6
"iRep=544",3,3,2,1,2,1,3,1,2,1,2,1,2,3,2,1,3,1,2,3,2,1,3,1,2,1,3,3,1,3,2,1,3,3,2,3,1,2,1,3,1,3,2,1,3,3,1,2,1,3,1,3,3,2,3,1,3,1,3,1,0.75
"iRep=545",3,1,2,2,3,3,1,2,3,1,2,2,2,3,1,3,1,3,1,2,3,3,3,1,3,1,3,1,2,3,1,2,2,3,1,2,3,1,3,1,3,1,2,3,1,2,3,3,3,1,2,2,3,1,2,3,3,1,2,3,0.6
"iRep=546",3,2,3,1,3,1,3,1,2,3,2,3,1,2,3,1,3,2,3,1,2,3,1,2,3,1,2,3,1,3,1,2,3,1,2,3,2,3,2,3,1,2,3,2,1,2,3,2,3,1,3,2,3,2,3,1,2,3,1,2,0.516666666666667
"iRep=547",2,2,2,2,1,2,2,1,2,1,2,1,1,1,2,2,2,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1,2,2,3,1,1,2,1,3,1,1,2,1,1,2,2,2,2,2,2,2,2,1,0.45
"iRep=548",3,3,2,3,2,3,3,2,3,3,1,3,3,1,3,2,2,1,3,3,1,3,3,3,3,3,3,3,2,2,3,1,3,3,2,3,2,3,2,2,3,3,3,3,2,3,1,3,3,3,2,2,3,3,3,3,1,3,1,3,0.633333333333333
"iRep=549",3,1,2,2,2,1,1,2,2,1,3,3,1,3,1,1,2,3,1,1,2,1,1,2,2,2,2,2,1,2,2,1,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,1,0.483333333333333
"iRep=550",2,3,1,2,3,1,1,2,3,1,3,1,1,2,3,1,3,1,3,1,2,3,1,3,1,2,3,1,1,3,1,1,2,2,3,1,2,3,1,1,2,2,3,1,1,2,2,2,2,3,1,1,3,1,2,3,1,1,3,1,0.716666666666667
"iRep=551",1,2,2,2,2,2,2,2,1,3,3,3,3,1,1,2,2,2,2,2,2,2,2,1,3,1,3,3,1,3,3,3,1,3,3,3,3,1,3,3,1,3,3,3,3,1,3,3,1,3,3,3,3,1,3,3,1,1,2,2,0.6
"iRep=553",3,1,3,1,1,2,2,1,3,3,1,3,1,3,3,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,2,2,2,2,2,2,1,3,0.633333333333333
"iRep=554",3,3,3,3,2,1,3,2,1,3,2,1,3,3,2,2,1,3,2,1,3,2,2,1,3,3,2,2,1,3,2,1,3,3,2,1,3,2,1,3,2,1,3,2,1,3,3,2,1,3,3,3,3,2,1,3,2,2,1,3,0.616666666666667
"iRep=555",3,2,1,3,2,3,2,3,3,2,1,1,2,3,3,3,2,3,2,3,2,3,3,2,3,2,3,3,2,3,2,1,2,3,3,2,3,2,3,2,3,2,3,2,1,2,3,2,3,2,3,3,2,1,2,3,2,3,2,3,0.466666666666667
"iRep=556",3,1,2,3,2,3,3,3,3,2,2,3,3,3,2,2,3,3,2,3,2,3,2,3,2,3,3,3,2,3,2,3,2,3,2,3,2,2,2,3,3,2,3,1,2,2,3,2,3,2,3,1,2,3,3,1,2,2,3,1,0.583333333333333
"iRep=557",3,1,3,3,3,3,3,2,2,2,3,3,3,1,2,1,3,3,3,3,2,2,2,1,2,3,3,2,3,3,3,3,3,3,2,3,2,3,3,2,2,3,2,2,2,3,3,2,1,3,2,2,1,2,3,2,1,2,2,1,0.7
"iRep=558",3,3,1,2,2,3,1,3,3,3,1,3,1,3,2,1,1,3,3,3,2,3,3,3,3,1,2,3,1,2,3,3,1,3,2,2,3,1,3,3,3,2,2,2,3,3,3,1,3,1,2,2,2,3,1,2,3,1,1,2,0.716666666666667
"iRep=559",3,1,2,3,1,2,3,3,3,1,2,3,1,2,3,3,1,2,3,1,2,3,3,3,3,3,1,2,3,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,3,1,2,3,1,2,3,3,3,1,2,2,0.533333333333333
"iRep=560",3,1,3,3,1,2,2,2,2,2,2,2,1,3,1,1,1,1,2,2,2,2,2,1,1,3,1,3,1,3,1,3,1,3,1,3,1,3,3,3,1,3,1,3,1,3,3,1,1,3,1,1,3,1,2,2,2,2,2,2,0.583333333333333
"iRep=561",3,1,2,3,1,2,3,3,1,3,3,3,1,3,1,2,3,3,1,2,3,1,2,3,1,2,3,3,1,3,1,2,3,1,2,3,1,3,1,2,3,1,3,1,2,3,3,3,3,3,3,1,2,3,3,1,2,3,1,2,0.666666666666667
"iRep=562",2,3,1,1,3,1,3,3,1,3,3,3,1,1,2,2,3,1,1,3,1,3,1,3,1,1,3,1,3,3,1,1,1,3,2,2,2,2,2,3,1,3,1,3,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0.583333333333333
"iRep=563",2,1,3,1,3,1,3,1,3,3,3,3,1,3,1,3,3,3,2,2,2,2,2,2,2,2,2,2,1,3,3,3,1,3,3,3,1,3,3,1,3,1,3,1,3,3,1,3,3,3,1,3,3,3,2,2,2,2,2,2,0.75
"iRep=564",1,2,1,2,3,2,3,2,1,2,3,2,3,3,2,1,2,3,2,3,2,3,1,2,3,3,3,2,3,1,2,3,3,2,1,2,3,2,1,2,1,2,3,3,1,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,0.5
"iRep=565",2,3,1,2,3,1,2,3,1,2,2,3,2,3,1,1,2,2,3,2,3,1,1,2,3,1,2,3,1,2,3,2,3,1,2,3,2,3,2,2,3,1,2,2,3,1,2,3,1,1,2,2,3,1,2,2,3,1,2,3,0.5
"iRep=566",3,3,1,3,3,1,3,3,1,3,1,3,1,2,1,3,3,3,1,3,1,3,3,1,3,3,1,3,1,3,1,3,3,3,3,3,3,3,1,3,1,2,2,1,3,1,2,1,3,3,3,3,1,3,3,1,2,1,2,1,0.75
"iRep=567",3,1,2,3,3,3,3,1,3,1,3,3,1,3,3,3,1,3,1,3,1,2,3,1,1,1,3,1,3,1,1,1,2,2,3,3,1,1,2,2,3,1,3,1,1,3,1,1,3,1,3,1,2,3,1,1,1,3,1,3,0.8
"iRep=568",1,3,3,3,1,3,1,3,3,3,1,3,1,3,1,3,1,2,2,2,2,2,2,3,1,3,3,1,3,3,1,3,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.666666666666667
"iRep=569",3,2,1,3,2,1,1,1,3,1,2,2,2,2,2,3,1,3,1,1,3,1,3,2,2,1,3,3,3,1,2,2,3,1,3,1,3,2,2,1,3,1,1,3,1,3,1,1,3,3,1,3,1,3,2,3,1,3,1,1,0.666666666666667
"iRep=570",2,1,1,3,1,1,2,1,1,2,1,2,3,1,2,1,2,1,3,2,3,2,1,1,3,2,1,1,1,3,3,3,1,3,3,2,3,1,2,1,3,1,3,3,2,1,3,3,1,3,1,1,2,1,2,1,2,1,1,3,0.633333333333333
"iRep=571",3,1,1,2,1,2,2,2,2,1,2,2,1,3,3,3,1,3,1,1,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,3,3,3,3,3,1,3,3,1,2,1,2,2,1,1,2,2,2,1,2,2,1,3,3,0.533333333333333
"iRep=572",1,3,1,3,1,3,1,2,2,2,2,2,2,2,2,3,1,3,1,2,2,2,2,3,1,3,1,2,2,2,2,2,3,1,2,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,2,0.55
"iRep=573",3,3,2,3,2,3,3,3,2,2,3,3,2,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,2,3,3,3,2,1,1,2,3,3,2,3,3,3,3,3,3,2,3,2,3,2,3,3,3,2,3,2,3,0.566666666666667
"iRep=574",1,3,1,3,2,1,3,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,1,3,3,3,3,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,0.566666666666667
"iRep=575",3,3,2,1,3,3,2,1,3,2,1,3,2,1,2,1,3,2,1,2,1,1,3,3,2,1,2,1,3,2,1,3,2,1,3,3,2,1,3,2,1,3,2,1,3,2,1,3,3,3,3,3,3,2,1,2,1,3,3,3,0.683333333333333
"iRep=576",2,2,2,2,2,2,3,3,1,3,3,1,3,2,2,2,3,2,1,3,1,3,3,1,3,3,1,3,3,1,3,3,1,3,3,2,2,2,2,1,3,2,1,3,2,1,3,3,2,2,2,1,3,2,1,3,2,2,3,3,0.8
"iRep=577",3,3,3,3,1,3,3,1,3,1,2,1,3,3,2,3,3,1,2,1,3,1,2,1,2,1,3,1,3,3,3,3,3,2,1,2,3,1,2,3,3,3,2,1,2,1,3,2,3,3,2,1,3,3,2,1,2,3,3,2,0.7
"iRep=578",3,2,2,3,1,3,3,1,1,1,3,3,2,3,1,3,2,3,2,3,3,2,3,1,1,3,2,3,1,3,2,3,1,1,1,1,3,1,3,1,3,1,1,3,2,3,1,3,3,1,3,2,3,1,3,1,3,2,2,3,0.633333333333333
"iRep=579",2,1,2,1,1,2,1,1,1,2,3,1,2,1,1,1,2,3,3,1,2,2,2,1,2,2,1,2,1,1,2,1,2,1,1,2,3,3,1,3,3,3,3,1,1,1,1,2,2,1,2,2,3,1,2,3,1,1,2,1,0.533333333333333
"iRep=580",2,2,2,1,2,2,1,1,3,3,3,2,2,1,1,2,1,2,2,2,1,3,3,2,1,1,1,2,2,1,1,2,2,1,1,2,1,1,2,2,2,1,1,3,3,2,1,3,2,1,2,1,1,1,2,1,1,1,1,2,0.5
"iRep=581",2,1,1,1,2,1,3,2,1,1,2,1,2,2,2,2,1,1,2,2,2,1,2,2,1,1,1,1,3,3,3,1,3,3,3,3,3,2,1,2,2,1,3,2,2,1,2,2,1,1,2,2,2,1,1,3,1,1,1,2,0.566666666666667
"iRep=582",3,1,2,1,2,1,1,2,1,2,1,2,3,2,1,1,1,2,3,3,2,1,2,3,1,1,2,1,2,1,3,1,2,3,2,1,2,1,2,1,3,1,1,2,1,3,3,2,1,1,2,3,2,1,2,1,2,1,1,1,0.433333333333333
"iRep=583",3,1,1,2,3,1,2,3,1,2,1,2,3,3,3,1,2,3,1,2,3,3,1,1,2,3,1,1,3,3,3,3,1,3,1,1,2,3,3,1,2,1,1,1,2,3,3,1,3,1,2,3,1,3,1,2,3,3,3,1,0.683333333333333
"iRep=584",2,1,3,3,3,1,2,1,3,1,3,3,2,1,3,3,2,1,3,3,1,1,3,1,3,1,3,1,3,1,3,3,1,1,2,1,1,3,2,1,2,1,3,1,3,1,3,1,3,1,3,3,1,3,3,1,3,1,3,3,0.75
"iRep=585",2,2,3,3,3,1,3,1,3,3,1,3,1,3,1,3,3,1,3,1,3,3,1,3,1,3,1,3,3,1,3,3,1,2,2,3,3,3,3,1,3,3,3,3,1,3,1,3,3,3,1,1,3,3,3,3,3,1,3,3,0.816666666666667
"iRep=586",3,3,1,1,1,3,3,3,1,1,1,3,3,3,1,3,1,3,3,3,1,3,3,3,3,3,1,3,3,3,3,3,1,3,1,1,3,3,3,1,3,1,2,2,3,3,3,1,1,3,3,3,1,3,3,3,2,2,2,2,0.766666666666667
"iRep=587",3,3,1,3,1,2,1,3,3,1,3,3,1,2,1,1,3,1,3,1,2,1,3,1,3,1,3,1,3,3,3,1,3,3,3,3,3,1,3,3,3,3,1,3,3,1,2,1,3,3,1,3,3,3,1,1,3,3,3,3,0.75
"iRep=588",3,3,2,2,1,2,2,1,2,2,2,1,3,2,1,1,2,2,2,1,2,2,1,2,1,3,1,3,2,2,1,2,1,2,1,2,1,3,1,2,1,2,2,2,2,1,3,3,2,2,2,1,3,2,1,3,3,2,1,1,0.533333333333333
"iRep=589",3,1,3,3,2,2,2,1,3,1,3,1,3,1,3,1,3,3,3,2,1,3,1,3,1,3,3,2,1,3,3,2,1,3,3,2,1,3,2,2,2,1,3,2,1,3,3,3,3,3,3,3,3,3,1,3,1,3,1,3,0.8
"iRep=590",3,1,3,1,3,3,1,2,1,3,3,1,3,2,1,3,1,2,1,2,3,1,2,3,2,1,3,2,3,1,3,1,3,1,3,3,1,1,1,3,2,3,1,3,1,3,1,3,1,2,2,3,3,1,1,3,3,2,1,3,0.666666666666667
"iRep=591",3,3,1,3,1,1,3,1,3,3,1,2,1,3,1,3,1,3,1,2,3,3,3,1,1,1,3,1,3,3,3,1,1,2,3,1,2,3,3,3,1,3,1,3,1,3,3,1,3,3,3,1,3,3,3,1,2,3,3,3,0.766666666666667
"iRep=592",3,1,2,1,2,1,3,3,1,2,1,2,3,1,2,3,1,3,3,3,3,1,2,1,3,3,2,1,2,1,2,3,1,2,1,2,1,3,1,3,3,3,1,3,1,3,1,2,1,3,2,1,3,3,1,3,3,1,3,3,0.633333333333333
"iRep=593",1,2,1,2,1,2,1,2,1,2,3,3,3,2,1,2,1,2,3,1,2,1,2,3,3,2,1,2,3,2,3,3,1,2,3,3,2,1,2,3,2,1,2,1,2,3,1,2,3,3,2,3,1,2,1,2,1,2,1,2,0.566666666666667
"iRep=594",3,2,2,2,1,3,3,2,2,1,3,2,1,3,3,3,3,3,2,1,3,1,2,2,2,2,2,2,2,1,3,2,2,1,3,3,3,1,3,1,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,1,0.683333333333333
"iRep=595",1,1,1,1,2,3,2,3,2,3,2,3,3,2,2,3,2,2,2,3,2,2,3,2,3,3,2,3,2,3,3,2,3,2,2,3,2,2,3,3,3,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,2,2,0.566666666666667
"iRep=596",3,1,2,2,1,3,1,3,2,1,3,3,1,2,2,2,2,2,2,2,1,2,1,3,1,3,2,2,2,2,2,2,2,1,2,2,3,1,3,3,1,3,3,3,1,2,2,1,2,1,3,1,3,2,1,3,1,2,2,1,0.65
"iRep=597",2,1,3,3,2,1,3,3,3,1,2,1,2,1,1,3,1,2,1,1,2,1,1,2,1,2,2,2,1,2,2,2,1,3,3,3,2,2,1,3,1,2,1,2,1,3,1,3,3,3,1,2,1,3,1,2,1,1,3,3,0.733333333333333
"iRep=598",3,1,2,2,2,2,1,3,1,3,3,1,2,2,2,1,3,3,3,3,1,3,1,3,1,1,3,3,1,3,1,2,2,2,2,1,3,3,3,3,3,3,3,1,2,1,2,2,1,2,1,1,1,3,1,1,3,3,3,1,0.716666666666667
"iRep=599",2,1,3,3,3,2,1,3,3,2,1,3,2,1,3,3,2,1,3,3,2,1,3,3,2,1,3,3,3,3,2,1,3,1,3,1,3,3,2,1,3,2,1,3,1,3,2,1,3,1,3,3,3,2,1,3,3,3,2,1,0.6
"iRep=600",3,2,3,2,3,2,1,2,3,2,3,2,1,3,2,3,2,1,3,2,3,2,3,2,1,2,1,2,3,2,3,2,1,2,1,2,1,2,3,2,1,3,2,1,2,1,2,1,3,2,1,2,1,2,1,2,3,2,1,2,0.566666666666667
"iRep=601",3,1,3,1,3,1,1,3,2,1,3,1,3,2,2,1,3,1,1,3,1,1,3,1,3,1,1,3,2,2,2,2,2,2,1,3,2,1,3,2,1,3,1,3,1,1,1,1,1,3,1,3,2,1,1,3,1,3,1,3,0.583333333333333
"iRep=602",3,3,1,3,3,3,3,3,1,3,1,3,3,3,3,1,3,3,3,3,3,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,3,3,3,3,1,3,1,3,2,2,2,2,2,2,2,3,3,2,2,0.733333333333333
"iRep=603",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,1,3,1,3,1,3,3,3,3,1,3,1,3,1,3,1,3,3,1,3,3,1,0.466666666666667
"iRep=604",2,3,1,3,1,3,3,1,3,1,1,3,1,3,3,1,3,3,1,2,3,1,3,3,3,1,1,3,1,2,2,2,2,3,3,3,3,1,1,3,3,1,3,1,3,1,1,2,1,3,1,3,3,3,3,1,3,3,1,2,0.8
"iRep=605",2,2,2,3,1,2,2,3,1,3,1,2,2,1,3,1,3,3,3,3,3,3,1,2,2,2,3,1,3,2,2,2,2,3,1,3,1,3,2,3,1,1,3,2,2,2,2,3,1,3,3,2,3,2,3,3,2,3,1,3,0.583333333333333
"iRep=606",3,1,3,3,1,3,1,1,3,3,3,3,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,3,1,3,1,1,3,3,1,3,1,3,1,3,1,1,1,3,1,3,3,3,3,0.516666666666667
"iRep=607",3,3,3,1,3,3,3,3,1,3,3,3,3,1,2,1,3,3,1,2,1,3,3,3,1,2,2,1,2,3,3,3,3,1,2,1,2,1,3,1,3,1,2,1,3,3,3,1,2,3,3,3,3,3,1,2,1,2,3,3,0.6
"iRep=608",3,3,1,3,3,3,1,3,3,3,3,2,2,2,1,3,3,1,3,3,1,3,3,3,3,3,1,3,3,3,2,1,3,1,3,1,3,1,3,1,3,1,3,1,3,3,3,3,1,3,1,3,3,1,3,1,3,3,2,2,0.833333333333333
"iRep=609",3,3,1,3,3,1,3,1,3,1,3,3,3,1,3,3,3,1,3,1,3,1,3,3,3,3,3,1,3,3,1,3,1,3,3,3,3,1,3,3,3,3,3,3,1,3,1,3,1,3,2,1,3,1,3,1,3,3,3,3,0.883333333333333
"iRep=610",2,1,2,1,3,2,1,1,2,1,1,3,2,1,3,3,2,1,1,1,3,2,1,1,3,2,1,1,1,1,3,2,1,3,2,1,1,1,3,3,2,1,1,3,2,1,3,2,1,2,1,1,1,3,2,1,1,3,2,1,0.5
"iRep=611",2,1,3,2,1,3,2,3,2,1,3,2,3,2,2,1,3,1,3,2,1,3,2,1,3,3,2,3,2,3,2,1,3,2,3,2,1,3,2,3,3,2,3,3,2,1,3,2,2,1,3,3,2,1,3,2,1,3,2,1,0.616666666666667
"iRep=612",2,1,2,1,3,3,1,1,2,1,2,1,3,1,1,3,3,3,1,1,2,1,3,1,3,1,3,1,3,3,3,3,1,3,1,2,1,3,1,2,2,1,1,3,3,3,1,2,1,3,3,3,3,3,3,1,1,3,1,3,0.683333333333333
"iRep=613",2,2,3,3,3,1,2,2,2,3,1,3,1,2,3,1,3,3,3,3,1,3,1,1,2,2,2,3,3,3,3,3,1,2,3,3,1,3,1,3,3,3,1,3,3,1,2,2,3,3,3,1,2,2,3,1,3,1,2,3,0.666666666666667
