"","t=1","t=2","t=3","t=4","t=5","t=6","t=7","t=8","t=9","t=10","t=11","t=12","t=13","t=14","t=15","t=16","t=17","t=18","t=19","t=20","t=21","t=22","t=23","t=24","t=25","t=26","t=27","t=28","t=29","t=30","t=31","t=32","t=33","t=34","t=35","t=36","t=37","t=38","t=39","t=40","t=41","t=42","t=43","t=44","t=45","t=46","t=47","t=48","t=49","t=50","t=51","t=52","t=53","t=54","t=55","t=56","t=57","t=58","t=59","t=60","accuracy"
"iRep=413",2,3,4,1,1,2,3,4,1,2,3,4,2,3,2,3,4,1,1,2,1,2,3,4,2,3,4,1,2,3,4,1,2,1,2,3,4,1,2,3,4,1,2,1,2,3,4,2,1,2,4,1,2,3,4,1,1,1,2,3,0.366666666666667
"iRep=414",3,2,2,2,2,4,3,1,1,1,3,1,3,2,4,2,2,4,3,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,4,2,2,2,2,4,3,3,1,4,2,2,2,2,2,4,2,2,2,2,0.466666666666667
"iRep=415",3,4,3,2,3,2,3,1,1,1,1,3,2,3,2,3,1,1,2,3,2,3,2,3,2,3,1,2,3,2,3,2,3,1,2,3,2,3,4,2,3,2,3,2,3,4,2,3,1,3,2,3,2,3,1,2,3,1,2,3,0.35
"iRep=416",3,4,1,4,2,3,4,2,3,4,2,1,4,2,1,4,2,1,2,3,4,1,2,1,4,2,3,4,2,3,4,2,1,4,1,4,1,3,4,4,1,4,3,4,2,3,4,1,4,2,3,4,2,3,4,1,4,2,3,4,0.466666666666667
"iRep=417",1,3,2,3,4,4,1,2,1,2,1,2,1,2,1,2,1,2,3,2,1,2,1,2,1,2,1,2,3,2,3,4,4,1,3,4,1,2,1,2,1,2,3,4,1,2,1,2,1,2,1,2,1,2,3,4,1,3,4,1,0.283333333333333
"iRep=418",2,2,4,2,2,1,3,4,2,2,1,3,4,2,2,1,3,4,2,4,2,1,3,4,2,1,3,4,1,3,4,2,2,4,2,1,3,4,2,2,4,2,4,2,1,3,4,2,2,1,3,4,2,4,2,1,3,4,2,2,0.316666666666667
"iRep=419",1,3,4,2,1,1,1,4,1,1,1,1,1,4,1,1,4,2,1,2,1,4,1,3,4,3,4,1,1,1,4,2,1,1,4,1,3,4,2,1,3,3,4,1,2,1,3,3,4,1,4,2,1,4,3,3,4,2,2,1,0.35
"iRep=420",4,2,2,3,1,1,1,1,1,2,3,1,1,1,2,3,4,1,1,2,3,1,1,1,2,2,3,1,1,2,3,4,2,3,4,2,3,1,1,1,1,1,2,3,4,2,3,4,2,3,4,2,3,1,2,2,3,1,1,1,0.35
"iRep=421",2,4,1,3,3,3,3,1,3,2,4,3,1,2,4,3,3,2,4,2,4,3,2,4,3,3,2,4,1,3,1,3,2,4,3,3,3,2,4,1,3,2,4,3,2,4,1,3,1,2,4,3,3,3,1,3,2,4,3,1,0.3
"iRep=422",4,2,4,2,1,4,2,1,4,3,4,3,1,4,2,2,4,3,1,2,2,2,2,1,4,3,1,2,2,1,3,1,4,3,1,4,3,4,2,4,2,2,2,1,4,3,1,4,2,2,1,2,2,1,2,1,4,3,4,2,0.416666666666667
"iRep=423",4,4,3,2,2,2,2,2,1,4,3,2,1,4,3,1,4,3,2,2,2,1,4,3,2,1,4,3,2,1,4,4,3,2,2,2,2,1,4,4,3,2,2,1,4,3,2,1,4,3,2,1,4,4,3,2,3,2,2,2,0.433333333333333
"iRep=424",1,3,2,1,1,4,3,4,3,4,3,2,1,3,4,3,4,3,4,3,4,3,4,3,2,1,1,1,3,4,3,4,3,4,3,2,1,2,1,3,4,3,2,1,1,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,0.433333333333333
"iRep=425",3,4,3,2,3,1,3,1,3,2,1,3,4,3,1,2,3,1,3,1,2,4,3,4,3,4,3,1,3,2,2,2,2,2,3,1,3,4,3,4,3,1,3,2,4,3,4,3,2,1,3,2,2,2,3,2,4,3,2,2,0.266666666666667
"iRep=426",2,2,2,4,4,4,2,2,4,3,1,1,3,1,3,1,4,2,4,2,4,4,4,2,2,2,2,4,4,2,4,4,2,4,2,4,4,4,4,4,4,1,4,2,4,4,1,4,4,3,1,4,2,2,4,2,4,2,2,2,0.4
"iRep=427",3,3,3,3,1,3,3,2,2,1,4,2,1,3,2,3,1,3,3,3,3,1,3,3,3,3,1,4,4,2,1,3,3,3,3,1,3,3,3,3,2,1,3,3,1,3,2,2,3,3,3,3,3,3,2,2,2,2,3,3,0.266666666666667
"iRep=428",1,2,2,2,2,2,2,2,4,3,1,2,2,4,3,3,1,1,1,1,1,2,2,2,2,4,3,2,2,2,2,2,4,3,2,2,2,4,3,3,3,1,2,4,3,2,4,3,3,1,2,2,2,4,3,1,1,1,2,4,0.416666666666667
"iRep=429",1,1,1,4,4,3,1,4,3,2,2,2,3,1,4,4,4,4,4,4,3,2,3,2,3,3,2,3,2,1,4,3,2,2,1,4,4,4,4,3,2,2,3,1,1,4,4,4,4,3,2,3,2,2,3,2,3,2,2,2,0.45
"iRep=430",3,4,2,1,3,4,2,3,1,3,4,2,4,2,2,3,4,2,3,4,2,2,1,3,4,2,3,4,2,3,1,3,4,2,3,4,2,4,2,3,4,2,1,3,4,2,3,4,3,4,3,4,3,4,2,1,3,4,2,3,0.216666666666667
"iRep=431",3,3,2,1,4,2,2,1,1,4,3,4,2,2,1,1,1,4,2,1,4,2,1,1,4,3,3,3,2,2,1,1,4,2,2,2,2,1,1,4,3,3,4,2,1,1,1,1,1,1,1,1,4,2,1,1,4,3,3,4,0.433333333333333
"iRep=432",1,3,2,3,2,2,4,3,1,3,1,1,3,1,3,2,2,4,1,3,1,1,3,2,2,3,2,2,2,1,2,4,4,1,1,3,1,1,2,2,4,4,3,3,1,3,3,1,1,1,1,3,2,2,3,1,4,3,3,1,0.266666666666667
"iRep=433",1,2,1,4,3,3,2,2,2,2,1,2,2,2,1,3,3,2,2,2,2,2,2,2,1,4,3,2,2,2,1,2,1,4,1,2,2,2,1,4,3,3,3,2,1,2,2,2,4,1,2,2,2,1,4,3,2,2,2,2,0.45
"iRep=434",3,1,2,2,2,2,2,4,3,1,4,3,4,3,4,3,4,2,2,2,4,3,3,4,3,3,4,3,4,3,4,3,1,2,4,3,3,1,4,3,4,2,4,2,2,2,2,4,3,4,2,4,3,1,2,2,4,2,2,2,0.483333333333333
"iRep=435",4,3,1,2,2,4,3,4,3,2,4,3,2,1,2,4,3,4,3,4,3,4,3,4,3,2,4,2,4,3,1,4,3,4,3,1,2,4,3,1,2,4,3,1,4,3,4,3,4,3,2,2,1,2,4,3,4,3,4,3,0.366666666666667
"iRep=436",1,1,2,1,2,1,1,2,1,2,2,4,4,1,2,4,3,2,2,2,4,3,2,4,3,2,1,2,4,3,3,2,4,3,2,4,3,2,2,2,4,3,2,1,2,4,4,3,2,1,2,4,1,1,2,2,1,2,1,1,0.433333333333333
"iRep=437",3,1,1,1,1,3,1,3,4,3,2,2,4,3,3,1,3,4,2,2,2,4,2,2,4,3,2,2,4,3,3,4,3,4,3,1,1,1,3,4,3,4,2,4,2,2,4,3,3,1,3,2,4,2,4,3,4,2,4,2,0.466666666666667
"iRep=438",1,3,4,4,4,1,3,4,1,3,2,2,3,2,3,4,4,1,3,4,1,3,2,1,1,3,2,1,3,2,2,2,2,2,3,4,4,3,2,2,2,1,3,1,3,1,3,2,2,3,2,2,1,1,3,2,3,2,1,3,0.35
"iRep=439",4,2,3,1,4,3,2,3,2,3,2,1,1,1,4,2,3,2,3,2,3,2,3,2,3,2,1,4,3,2,3,2,3,1,1,4,2,3,1,1,4,4,2,3,2,3,1,4,2,3,2,3,1,4,2,3,2,3,2,3,0.466666666666667
"iRep=440",2,4,2,4,1,3,4,2,4,3,4,2,4,1,1,3,2,4,2,4,3,4,2,4,4,1,1,3,4,1,1,3,4,3,2,4,2,4,1,3,4,3,4,2,4,2,4,2,4,4,1,1,3,4,2,4,3,4,2,4,0.366666666666667
"iRep=441",1,4,3,2,1,1,3,2,2,2,4,3,2,2,4,3,2,1,1,4,3,2,1,1,3,1,2,4,3,2,2,4,3,2,4,4,3,2,2,4,2,4,3,1,4,3,1,1,1,1,2,4,3,2,2,4,4,4,2,1,0.3
"iRep=442",4,2,3,3,1,4,2,2,3,1,4,2,2,3,4,4,2,3,4,2,3,4,2,3,3,3,3,3,3,4,2,2,2,2,2,3,3,3,3,3,3,3,1,4,2,2,2,3,3,1,4,2,2,3,3,3,1,4,2,3,0.4
"iRep=443",3,2,3,2,4,3,2,3,2,4,3,2,3,2,4,2,4,2,3,2,3,2,2,4,3,2,4,3,2,4,1,2,3,4,3,2,4,1,2,4,3,2,1,2,4,3,2,2,1,2,4,3,2,4,1,2,2,4,3,2,0.383333333333333
"iRep=444",2,1,2,2,1,2,2,1,2,3,4,2,2,1,2,1,2,3,4,2,1,2,3,4,2,3,4,1,2,4,2,2,1,2,3,4,2,1,2,3,4,2,3,3,4,2,4,2,2,3,4,2,4,2,3,4,2,3,4,2,0.316666666666667
"iRep=445",4,1,1,2,3,3,2,3,1,2,3,1,1,4,1,2,3,1,1,2,3,4,3,3,4,1,4,4,1,4,1,2,3,4,1,4,3,1,4,1,2,3,3,1,2,3,3,1,1,2,3,1,4,3,1,2,3,1,2,3,0.4
"iRep=446",1,4,3,2,3,4,2,1,4,2,1,4,2,1,4,2,1,1,3,4,2,3,2,3,2,1,1,4,2,1,4,2,3,2,1,4,2,3,2,1,4,3,2,1,4,3,2,3,2,1,3,4,2,1,4,3,2,3,4,2,0.35
"iRep=447",4,3,1,2,2,2,4,3,1,3,3,4,2,2,4,4,2,2,4,3,4,1,1,3,1,2,2,4,2,4,4,2,2,4,2,3,1,3,1,2,3,1,2,2,4,2,4,3,1,2,2,2,4,4,3,3,1,2,3,3,0.366666666666667
"iRep=448",2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,2,3,3,2,2,3,4,2,3,3,3,3,2,3,1,2,2,2,3,3,1,2,2,2,2,2,3,3,3,3,3,3,2,3,4,2,3,1,2,2,2,2,3,3,0.3
"iRep=449",4,2,4,3,3,3,3,3,2,4,2,4,3,3,3,3,1,3,3,1,3,4,3,3,3,1,3,1,3,3,3,4,3,1,1,3,4,3,4,2,1,1,3,1,1,3,3,3,3,4,2,4,2,4,2,4,2,4,3,3,0.4
"iRep=450",3,3,2,4,2,4,3,2,4,3,3,2,4,2,2,4,2,2,4,3,3,3,3,1,3,2,4,1,1,2,4,1,1,1,2,4,1,1,1,1,2,2,4,3,2,2,4,3,2,2,4,3,2,2,4,3,3,3,3,3,0.416666666666667
"iRep=451",2,4,3,3,3,3,2,1,1,2,1,2,1,4,2,1,2,1,2,1,3,2,1,1,1,1,3,2,4,1,1,2,4,2,4,3,3,3,3,2,4,1,2,1,4,3,3,2,1,3,3,2,1,2,2,4,1,2,4,2,0.35
"iRep=452",4,2,3,1,1,3,1,4,4,2,1,4,2,1,4,2,1,3,4,2,3,1,3,1,4,2,3,4,4,2,3,4,4,2,1,4,2,3,1,3,4,2,4,2,3,1,3,4,2,4,2,4,2,1,4,2,1,3,4,4,0.4
"iRep=453",1,4,1,2,3,3,3,4,4,4,4,4,4,2,3,1,2,2,3,1,2,2,2,2,3,4,4,4,2,3,3,1,4,4,2,2,2,2,3,3,3,4,4,2,2,3,4,2,3,4,4,4,1,2,2,3,1,4,2,3,0.35
"iRep=454",2,3,1,4,4,2,3,1,4,4,2,3,1,4,4,2,3,1,4,2,2,3,1,4,4,2,3,1,4,2,2,3,1,4,2,3,1,4,2,2,3,1,4,2,3,1,4,2,2,2,3,1,4,4,4,4,2,3,1,4,0.516666666666667
"iRep=455",1,4,2,3,2,3,2,3,2,3,4,1,4,3,2,3,4,2,3,4,3,4,4,2,3,2,3,2,3,2,3,1,4,3,4,3,4,2,3,1,3,4,2,3,1,4,1,4,2,3,2,3,2,3,1,1,3,2,3,4,0.433333333333333
"iRep=456",2,3,1,2,3,1,2,4,3,1,1,2,4,3,1,2,4,2,4,2,3,1,2,3,1,2,4,2,4,4,3,1,3,1,2,4,3,1,2,3,1,2,4,3,1,2,4,2,3,1,3,1,2,3,1,2,4,2,4,3,0.366666666666667
"iRep=457",3,4,4,4,2,4,3,4,1,3,4,3,2,4,3,2,1,3,2,1,3,2,2,2,4,1,3,2,1,1,3,4,4,3,2,4,3,2,4,3,2,2,4,3,4,2,4,3,2,4,3,2,1,3,2,2,2,4,3,2,0.366666666666667
"iRep=458",3,3,4,3,1,2,1,2,1,2,2,3,2,1,2,2,1,2,1,2,2,2,2,3,4,3,4,3,2,2,2,2,2,3,4,1,2,2,1,2,2,2,3,4,3,4,1,2,2,3,4,1,2,3,2,2,2,1,4,1,0.35
"iRep=459",4,2,3,3,4,2,1,1,1,3,4,2,3,3,4,2,3,3,3,3,3,3,4,2,3,4,2,1,1,1,3,3,3,3,4,2,3,4,2,3,3,3,3,3,3,4,2,1,3,3,3,4,2,3,3,3,3,3,3,4,0.433333333333333
"iRep=460",1,4,4,2,3,1,3,1,4,2,2,1,3,1,4,2,2,2,2,2,2,3,1,3,1,4,2,3,1,3,3,1,3,1,4,2,2,2,2,3,4,2,3,3,1,3,3,4,4,2,1,4,2,3,3,3,4,2,1,3,0.45
"iRep=461",3,1,4,4,3,1,4,1,2,2,2,4,1,2,4,3,1,4,1,4,3,1,2,2,4,3,1,4,3,1,2,4,1,2,4,4,3,1,2,2,2,4,4,3,1,2,4,4,1,4,4,4,4,3,1,4,3,1,3,1,0.516666666666667
"iRep=462",2,1,1,3,3,4,2,2,2,4,3,2,4,2,4,3,3,2,2,4,3,3,3,3,3,3,3,2,2,2,4,3,2,2,4,3,3,3,2,2,4,2,4,3,3,3,2,1,1,3,3,3,3,2,4,3,3,3,2,2,0.433333333333333
"iRep=463",4,3,1,4,4,4,1,4,4,1,4,4,3,1,2,1,4,3,1,4,4,4,3,1,4,4,4,1,4,1,2,1,4,1,4,1,4,1,4,4,3,1,2,1,2,1,4,4,3,1,4,1,4,4,4,4,4,3,1,4,0.466666666666667
"iRep=464",1,2,4,1,1,1,2,2,1,4,1,1,1,1,1,2,1,2,4,3,3,3,3,3,2,1,2,2,1,1,4,3,3,3,3,3,2,2,4,1,1,1,2,2,1,2,2,2,1,2,2,4,2,1,1,4,3,3,4,2,0.366666666666667
"iRep=465",3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.383333333333333
"iRep=466",3,1,3,1,2,4,3,2,3,2,4,3,1,4,4,3,2,4,4,3,2,4,4,3,1,4,3,3,2,3,2,4,3,3,2,2,4,3,2,4,3,3,2,4,3,1,2,2,4,3,1,4,4,3,3,2,2,2,4,3,0.483333333333333
"iRep=467",2,2,1,4,3,1,4,3,4,2,2,2,2,2,2,2,2,2,2,2,4,3,4,1,4,2,2,2,2,4,3,4,3,4,3,1,4,2,2,2,4,4,3,1,3,1,4,3,1,4,4,2,2,2,2,2,2,2,2,1,0.433333333333333
"iRep=468",3,3,3,3,2,2,1,3,2,2,1,3,3,3,3,2,1,3,3,2,1,4,4,1,3,2,2,1,4,1,3,3,4,1,3,2,1,3,3,2,1,2,2,1,3,3,2,2,2,1,3,4,1,4,4,4,1,3,3,4,0.366666666666667
"iRep=469",3,4,3,2,2,2,3,4,4,2,3,2,3,4,2,3,2,2,2,2,1,4,3,2,2,2,2,3,2,3,2,2,3,2,3,4,3,4,3,2,2,3,1,1,2,2,2,2,3,4,3,2,2,2,2,2,2,2,3,2,0.416666666666667
"iRep=470",2,4,2,1,3,4,3,2,1,1,3,2,4,3,2,4,3,2,2,2,4,2,2,4,3,4,3,2,2,2,4,2,2,2,4,3,4,3,2,2,4,2,4,3,2,4,1,2,2,4,3,4,3,2,2,4,2,4,3,4,0.583333333333333
"iRep=471",2,4,1,4,1,2,2,4,3,3,3,1,4,3,3,3,1,4,3,3,1,4,1,2,1,2,2,2,4,1,4,3,3,3,3,1,2,1,2,4,3,1,2,2,1,4,1,2,4,3,3,3,3,3,1,2,4,3,3,1,0.433333333333333
"iRep=472",1,1,1,4,2,1,4,2,1,1,4,3,1,4,3,4,3,1,4,4,2,1,1,4,2,4,3,1,4,3,4,2,4,4,3,1,4,4,4,4,2,4,2,1,1,4,2,4,3,4,3,4,4,2,4,2,4,4,2,1,0.483333333333333
"iRep=473",3,4,2,3,1,2,3,1,1,2,3,4,2,3,1,2,3,4,3,1,4,2,3,3,1,4,3,1,4,2,3,4,3,1,2,3,4,2,3,1,2,3,1,4,2,3,1,2,3,3,1,1,4,2,3,1,4,3,1,4,0.4
"iRep=474",4,2,3,2,4,3,3,1,1,2,4,3,1,2,2,4,3,1,4,3,3,4,3,4,3,4,3,3,4,3,2,3,1,4,1,4,3,2,3,4,3,3,1,2,3,1,2,3,3,3,4,2,3,4,1,2,3,4,4,3,0.516666666666667
"iRep=475",3,3,1,3,3,3,3,3,2,1,1,3,1,1,3,2,4,4,4,2,1,3,1,3,2,4,4,4,2,1,3,3,3,4,2,1,3,3,3,3,3,3,3,3,1,1,4,2,3,1,3,1,3,2,4,4,2,1,3,3,0.466666666666667
"iRep=476",4,3,2,2,2,2,2,1,4,4,3,2,2,2,2,2,2,1,4,3,2,2,1,1,1,1,1,1,1,4,4,4,3,2,2,2,2,2,1,1,1,4,3,2,2,2,2,2,1,4,4,3,2,2,2,2,2,1,4,3,0.416666666666667
"iRep=477",4,2,3,1,3,4,2,3,4,2,2,3,1,2,2,3,4,2,2,3,4,2,2,4,2,3,1,3,1,2,2,3,1,2,2,3,4,2,4,3,1,2,3,1,3,4,3,4,3,4,3,4,3,1,3,1,3,1,3,1,0.4
"iRep=478",1,4,2,3,1,2,3,1,2,3,4,2,3,1,2,3,1,2,3,1,4,2,3,1,4,2,3,1,4,3,4,3,1,2,3,1,2,3,1,2,3,1,4,2,3,1,2,3,1,2,3,1,4,2,3,4,3,1,2,3,0.283333333333333
"iRep=479",1,1,2,2,3,4,4,2,3,4,2,3,3,4,2,3,4,2,3,4,2,3,1,4,4,1,2,3,1,2,3,1,2,3,1,2,3,4,2,3,4,4,2,3,4,2,3,4,2,2,3,4,2,3,1,2,3,1,4,2,0.5
"iRep=480",1,4,2,1,4,2,2,1,1,4,2,4,4,2,1,4,2,1,4,2,1,4,2,4,2,2,3,3,3,3,3,3,3,3,4,2,1,1,4,2,4,2,1,2,1,4,2,3,3,4,2,2,1,4,4,2,4,2,2,2,0.416666666666667
"iRep=481",4,4,1,3,3,4,3,3,3,4,1,2,4,3,4,3,4,3,4,4,3,3,4,3,1,2,2,4,4,3,4,3,1,3,4,4,3,1,3,3,4,1,3,1,2,2,2,4,1,2,4,1,2,2,4,4,3,1,3,1,0.5
"iRep=482",4,2,2,4,4,4,4,4,3,2,2,1,1,3,1,3,1,3,2,4,4,4,3,1,1,3,1,3,2,2,4,3,1,3,2,2,2,2,2,4,4,4,4,3,2,2,2,2,1,3,1,3,2,2,2,4,4,2,2,4,0.433333333333333
"iRep=483",2,4,3,1,4,3,2,4,1,2,4,2,4,3,1,1,2,4,3,4,3,2,4,3,4,1,4,1,4,3,4,3,2,4,1,2,4,1,4,3,4,2,4,1,2,4,3,2,4,1,4,1,2,2,4,3,1,4,3,1,0.416666666666667
"iRep=484",4,1,2,2,2,2,2,3,4,3,3,3,1,2,2,2,2,2,2,2,3,4,3,4,3,4,2,2,2,2,2,3,1,2,2,3,4,2,2,2,2,2,3,1,2,2,2,3,4,3,4,3,3,4,3,4,3,3,1,2,0.366666666666667
"iRep=485",4,2,2,2,1,3,1,3,1,3,4,4,2,2,1,3,3,1,3,1,3,3,1,3,1,3,1,3,3,3,3,3,3,1,3,3,1,3,3,1,3,4,2,4,2,2,2,4,4,2,4,4,2,4,2,2,2,2,4,2,0.516666666666667
"iRep=486",3,3,3,3,3,3,3,3,3,2,1,4,1,4,1,4,3,3,3,3,2,2,4,1,4,1,4,3,3,3,3,2,1,2,4,1,4,3,2,2,1,4,1,4,3,3,2,2,1,2,1,4,3,3,3,3,3,3,3,2,0.383333333333333
"iRep=487",2,1,1,4,3,4,3,4,3,1,4,2,3,2,1,2,3,2,3,4,2,3,1,4,3,4,2,1,4,3,2,1,4,2,4,3,2,1,4,2,1,2,3,2,3,4,2,3,2,1,4,2,3,4,4,3,2,1,4,2,0.516666666666667
"iRep=488",4,4,2,4,4,2,3,3,2,4,1,1,3,3,2,4,2,4,4,2,4,2,4,1,3,3,2,4,4,4,4,4,4,2,3,2,4,2,4,1,1,1,1,1,3,3,2,4,1,1,3,1,1,1,3,3,3,1,1,1,0.45
"iRep=489",1,3,2,4,2,1,1,3,2,4,3,2,1,3,3,2,4,4,3,2,4,4,3,2,1,4,4,2,4,4,3,3,2,4,4,3,3,2,4,3,2,1,3,2,4,4,3,3,2,1,1,1,3,2,1,4,3,2,4,2,0.333333333333333
"iRep=490",3,1,2,1,3,1,2,1,3,4,4,2,1,2,2,1,2,1,1,2,1,3,4,2,1,3,1,3,4,4,4,4,4,2,2,1,3,1,3,3,3,1,3,3,1,3,1,2,2,1,3,4,4,4,4,2,2,3,4,4,0.416666666666667
"iRep=491",3,4,3,2,2,2,2,3,2,2,3,2,2,3,2,3,4,3,4,2,2,1,1,1,2,1,2,3,4,2,2,3,4,3,4,2,3,4,2,2,1,2,2,3,4,2,2,1,1,4,2,3,2,3,4,2,2,3,2,2,0.533333333333333
"iRep=492",3,2,4,3,1,2,2,4,1,2,2,4,2,4,1,2,3,2,4,3,2,4,1,2,2,2,2,4,1,2,2,3,2,4,1,2,2,4,1,2,3,2,2,3,1,2,4,1,2,4,1,2,2,3,2,4,1,2,2,4,0.45
"iRep=493",3,3,3,3,3,3,3,3,2,4,2,1,3,3,3,3,2,4,2,4,2,4,2,4,2,1,3,2,1,3,3,3,3,3,2,4,2,4,2,1,3,3,3,2,4,2,4,2,1,3,3,3,3,3,3,3,3,3,2,1,0.516666666666667
"iRep=494",3,3,2,1,4,4,3,3,3,3,2,1,4,3,3,3,2,1,4,4,3,2,1,4,3,3,3,3,3,2,1,4,3,3,3,3,3,3,3,2,1,4,4,4,3,2,1,4,4,4,4,3,3,3,3,3,3,3,3,3,0.333333333333333
"iRep=495",1,1,1,3,3,2,3,4,3,3,3,3,3,2,3,3,3,2,3,3,2,4,1,1,1,1,3,3,2,3,3,2,3,3,3,3,3,2,3,2,4,3,3,3,3,3,3,3,4,1,1,1,1,1,1,1,4,3,3,3,0.333333333333333
"iRep=496",4,4,1,2,1,2,1,2,1,3,3,3,3,4,1,2,1,2,1,2,4,4,1,2,3,3,4,1,2,1,4,2,1,4,4,4,4,4,1,2,1,2,1,2,3,3,4,1,2,4,1,2,3,3,3,4,1,2,3,3,0.433333333333333
"iRep=497",2,3,3,3,1,2,2,2,2,2,2,2,3,3,1,2,3,1,4,3,1,4,4,2,2,2,2,2,2,3,1,2,3,3,3,3,3,1,4,2,2,2,2,3,1,4,3,3,1,4,3,1,4,3,3,1,2,2,3,1,0.433333333333333
"iRep=498",2,4,3,1,3,3,1,3,3,3,3,4,3,3,3,4,1,3,4,1,4,3,4,3,4,3,3,4,2,2,2,3,3,1,4,3,4,1,3,3,3,4,2,2,2,4,3,1,3,3,1,3,1,3,4,3,3,4,1,3,0.3
"iRep=499",3,4,4,4,1,3,2,1,3,2,3,2,2,3,4,1,3,2,1,3,2,4,1,3,2,2,3,2,1,4,1,2,2,2,3,2,4,1,2,3,2,3,4,4,1,3,4,4,1,3,4,3,2,2,1,3,4,4,1,2,0.35
"iRep=500",4,4,4,2,2,2,3,1,4,2,2,2,2,2,3,1,3,1,4,4,4,4,2,2,2,2,2,2,3,1,4,3,1,3,1,3,1,4,3,1,4,4,3,1,4,4,4,4,3,1,1,4,4,4,4,2,3,1,3,1,0.466666666666667
"iRep=501",2,2,4,1,3,3,2,2,2,2,4,4,1,3,3,3,3,3,1,3,3,3,1,3,1,3,3,3,3,3,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,4,1,3,2,2,2,2,2,4,1,3,1,3,1,3,0.366666666666667
"iRep=502",4,1,1,4,1,4,3,3,2,3,3,2,1,1,1,4,1,4,1,4,1,4,1,4,3,2,3,2,4,3,2,2,2,3,2,3,3,4,3,2,3,2,1,1,4,3,3,3,3,2,1,4,3,2,3,4,1,1,4,3,0.35
"iRep=503",1,1,1,3,3,2,4,1,1,3,3,3,2,4,1,3,2,4,1,1,3,2,1,1,3,2,4,4,1,1,3,2,1,1,3,3,3,2,4,1,3,2,4,2,1,3,2,4,2,4,4,4,2,1,3,3,3,3,2,1,0.466666666666667
"iRep=504",4,3,3,2,3,3,1,3,1,3,1,3,3,1,2,4,3,2,2,2,2,2,4,4,3,1,3,1,3,2,3,2,4,3,3,2,2,3,1,1,2,2,2,3,3,2,4,2,2,2,4,3,3,3,2,2,4,3,3,2,0.416666666666667
"iRep=505",4,2,1,2,1,4,2,3,4,2,3,4,2,1,2,3,4,2,3,4,2,3,4,2,3,4,2,3,2,1,2,3,4,2,3,4,2,3,4,2,1,4,2,3,2,3,4,2,1,4,2,1,4,2,1,4,2,3,4,2,0.516666666666667
"iRep=506",3,4,3,2,4,2,4,2,1,3,4,3,2,4,2,1,3,2,4,2,1,3,2,4,2,4,2,4,2,4,2,1,2,1,3,4,2,1,2,1,2,4,2,4,2,4,2,4,2,4,2,1,3,4,2,1,2,1,4,2,0.433333333333333
"iRep=507",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,4,4,2,1,2,1,2,1,2,2,2,2,1,2,2,1,2,2,1,2,1,2,2,1,2,2,2,1,2,1,4,1,4,4,2,2,2,1,2,1,4,0.366666666666667
"iRep=508",4,2,2,2,1,4,2,1,1,4,4,2,2,4,2,1,3,2,2,2,2,2,4,2,1,1,3,2,2,2,1,1,1,3,4,2,2,3,4,2,4,2,2,1,4,2,1,1,1,3,2,2,1,3,4,4,2,4,2,2,0.416666666666667
"iRep=509",2,3,2,4,1,4,1,3,2,4,4,4,4,1,4,4,1,3,2,2,2,4,4,1,4,1,3,2,4,4,1,3,2,3,2,2,2,4,4,1,4,1,3,2,3,2,4,1,4,4,4,1,3,2,3,2,4,4,1,3,0.4
"iRep=510",1,3,2,4,2,1,3,4,3,2,1,1,3,4,3,2,2,1,3,4,4,3,4,3,4,2,2,2,1,3,1,3,4,2,1,3,1,3,2,1,4,3,4,2,2,4,4,3,2,1,1,3,4,2,2,1,4,3,4,2,0.45
"iRep=511",1,3,2,4,1,3,4,1,3,4,1,3,4,4,4,3,2,4,4,1,3,2,4,1,3,2,4,1,3,4,3,2,4,1,3,2,4,2,4,2,4,2,4,1,1,3,4,3,2,4,3,2,4,4,2,1,3,4,4,1,0.483333333333333
"iRep=512",3,1,2,3,3,1,2,3,2,3,2,4,2,3,1,2,3,2,3,1,2,3,2,4,3,1,4,2,3,1,3,1,1,2,3,2,3,2,3,1,1,2,3,1,4,2,3,1,2,3,1,4,2,3,1,1,2,4,2,3,0.416666666666667
"iRep=513",3,2,4,3,3,2,1,3,3,3,3,2,2,4,3,3,2,2,2,2,4,3,3,1,2,4,1,3,2,2,2,2,2,4,3,3,3,3,2,1,2,4,1,4,1,2,1,3,1,3,3,3,2,4,3,1,2,2,2,2,0.383333333333333
"iRep=514",2,4,4,4,1,1,1,1,3,2,3,3,2,3,2,2,3,1,1,1,3,3,3,3,3,2,3,3,2,4,1,1,1,1,3,2,3,2,4,4,4,4,4,1,1,1,1,1,3,1,1,1,1,1,3,2,4,4,1,1,0.483333333333333
